name,grade_scale,price_jpy,price_php,price_sgd,price_usd,price_myr,price_thb,price_idr,stock,release_date,cancellation_deadline,sku,image_url,image_urls,affiliate_url,scraped_at,notes
Mobile Suit Gundam: Mad Angler Corps T-Shirt / Black-Xl,Unknown,"¥3,619",1365.61,29.15,22.79,90.15,743.34,390852.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR35947-2,https://www.hlj.com/productimages/csp/cspr35947-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr35947-2_0.jpg'],https://www.hlj.com/mobile-suit-gundam-mad-angler-corps-t-shirt-black-xl-cspr35947-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:14:00+08:00,
Mobile Suit Gundam: Mad Angler Corps T-Shirt / Moss-Xl,Unknown,"¥3,619",1365.61,29.15,22.79,90.15,743.34,390852.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR35951-2,https://www.hlj.com/productimages/csp/cspr35951-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr35951-2_0.jpg'],https://www.hlj.com/mobile-suit-gundam-mad-angler-corps-t-shirt-moss-xl-cspr35951-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:14:09+08:00,
Mobile Suit Gundam: One Week War Service Badge Removable Patch,Unknown,"¥1,997",753.44,16.09,12.58,49.75,410.18,215676.0,Aug  Release,2026/08/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR49615-3,https://www.hlj.com/productimages/csp/cspr49615-3_0.jpg,['https://www.hlj.com/productimages/csp/cspr49615-3_0.jpg'],https://www.hlj.com/mobile-suit-gundam-one-week-war-service-badge-removable-patch-cspr49615-3?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:14:16+08:00,
Mobile Suit Gundam: Earth Federation Forces Full Color Pass Case,Unknown,"¥1,623",612.17,13.07,10.22,40.43,333.36,175284.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR07034-3,https://www.hlj.com/productimages/csp/cspr07034-3_0.jpg,['https://www.hlj.com/productimages/csp/cspr07034-3_0.jpg'],https://www.hlj.com/mobile-suit-gundam-earth-federation-forces-full-color-pass-case-cspr07034-3?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:14:23+08:00,
Mobile Suit Gundam: Black Tri-Star T-Shirt / Black-L,Unknown,"¥3,619",1365.61,29.15,22.79,90.15,743.34,390852.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR02217-2,https://www.hlj.com/productimages/csp/cspr02217-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr02217-2_0.jpg'],https://www.hlj.com/mobile-suit-gundam-black-tri-star-t-shirt-black-l-cspr02217-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:14:32+08:00,
Mobile Suit Gundam: Black Tri-Star T-Shirt / Black-Xl,Unknown,"¥3,619",1365.61,29.15,22.79,90.15,743.34,390852.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR02218-2,https://www.hlj.com/productimages/csp/cspr02218-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr02218-2_0.jpg'],https://www.hlj.com/mobile-suit-gundam-black-tri-star-t-shirt-black-xl-cspr02218-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:14:39+08:00,
Mobile Suit Gundam: Char's Custom Dry T-Shirt / Red-Xl,Unknown,"¥3,994",1506.88,32.17,25.15,99.49,820.37,431352.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR12564-2,https://www.hlj.com/productimages/csp/cspr12564-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr12564-2_0.jpg'],https://www.hlj.com/mobile-suit-gundam-char-s-custom-dry-t-shirt-red-xl-cspr12564-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:14:47+08:00,
Mobile Suit Gundam: Zeonic Embroidered Polo Shirt / British Green-Xl,Unknown,"¥4,743",1789.42,38.2,29.87,118.15,974.21,512244.0,Aug  Release,2026/08/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR21064-2,https://www.hlj.com/productimages/csp/cspr21064-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr21064-2_0.jpg'],https://www.hlj.com/mobile-suit-gundam-zeonic-embroidered-polo-shirt-british-green-xl-cspr21064-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:14:56+08:00,
Mobile Suit Gundam 00: Celestial Being Full Color Pass Case,Unknown,"¥1,623",612.17,13.07,10.22,40.43,333.36,175284.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR07044-2,https://www.hlj.com/productimages/csp/cspr07044-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr07044-2_0.jpg'],https://www.hlj.com/mobile-suit-gundam-00-celestial-being-full-color-pass-case-cspr07044-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:15:04+08:00,
Mobile Suit Gundam 00: Trans-Am T-Shirt / Black-L,Unknown,"¥3,619",1365.61,29.15,22.79,90.15,743.34,390852.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR62994-2,https://www.hlj.com/productimages/csp/cspr62994-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr62994-2_0.jpg'],https://www.hlj.com/mobile-suit-gundam-00-trans-am-t-shirt-black-l-cspr62994-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:15:13+08:00,
Mobile Suit Gundam: Gaia Mash Ortega T-Shirt / Black-L,Unknown,"¥3,619",1365.61,29.15,22.79,90.15,743.34,390852.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR53123-2,https://www.hlj.com/productimages/csp/cspr53123-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr53123-2_0.jpg'],https://www.hlj.com/mobile-suit-gundam-gaia-mash-ortega-t-shirt-black-l-cspr53123-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:15:31+08:00,
Mobile Suit Gundam: Char's Youthful Mistakes T-Shirt / White-S,Unknown,"¥3,619",1365.61,29.15,22.79,90.15,743.34,390852.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR56436-2,https://www.hlj.com/productimages/csp/cspr56436-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr56436-2_0.jpg'],https://www.hlj.com/mobile-suit-gundam-char-s-youthful-mistakes-t-shirt-white-s-cspr56436-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:15:40+08:00,
Mobile Suit Gundam: Char's Youthful Mistakes T-Shirt / White-L,Unknown,"¥3,619",1365.61,29.15,22.79,90.15,743.34,390852.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR56438-2,https://www.hlj.com/productimages/csp/cspr56438-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr56438-2_0.jpg'],https://www.hlj.com/mobile-suit-gundam-char-s-youthful-mistakes-t-shirt-white-l-cspr56438-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:15:48+08:00,
Mobile Suit Gundam 00: Trans-Am Detachable Full Color Patch,Unknown,"¥1,623",612.17,13.07,10.22,40.43,333.36,175284.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR68667-3,https://www.hlj.com/productimages/csp/cspr68667-3_0.jpg,['https://www.hlj.com/productimages/csp/cspr68667-3_0.jpg'],https://www.hlj.com/mobile-suit-gundam-00-trans-am-detachable-full-color-patch-cspr68667-3?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:15:57+08:00,
Mobile Suit Gundam: Zeon Big Silhouette T-Shirt / Black-Xl,Unknown,"¥3,994",1506.88,32.17,25.15,99.49,820.37,431352.0,July Release,July Release,,CSPR19831-2,https://www.hlj.com/productthumbs/csp/cspr19831-2_0_1749016899.jpg?v=1749016899,['https://www.hlj.com/productthumbs/csp/cspr19831-2_0_1749016899.jpg?v=1749016899'],https://www.hlj.com/mobile-suit-gundam-zeon-big-silhouette-t-shirt-black-xl-cspr19831-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:16:10+08:00,
Mobile Suit Gundam: Char's Custom Dry T-Shirt / Red-M,Unknown,"¥3,994",1506.88,32.17,25.15,99.49,820.37,431352.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR12562-2,https://www.hlj.com/productimages/csp/cspr12562-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr12562-2_0.jpg'],https://www.hlj.com/mobile-suit-gundam-char-s-custom-dry-t-shirt-red-m-cspr12562-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:16:19+08:00,
Mobile Suit Gundam: Zeonic Embroidered Polo Shirt / British Green-L,Unknown,"¥4,743",1789.42,38.2,29.87,118.15,974.21,512244.0,Aug  Release,2026/08/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR21063-2,https://www.hlj.com/productimages/csp/cspr21063-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr21063-2_0.jpg'],https://www.hlj.com/mobile-suit-gundam-zeonic-embroidered-polo-shirt-british-green-l-cspr21063-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:16:26+08:00,
Mobile Suit Gundam: Principality Of Zeon Defense Force Detachable Patch,Unknown,"¥1,997",753.44,16.09,12.58,49.75,410.18,215676.0,Aug  Release,2026/08/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR49611-3,https://www.hlj.com/productimages/csp/cspr49611-3_0.jpg,['https://www.hlj.com/productimages/csp/cspr49611-3_0.jpg'],https://www.hlj.com/mobile-suit-gundam-principality-of-zeon-defense-force-detachable-patch-cspr49611-3?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:16:34+08:00,
Mobile Suit Gundam MOBILE SUIT ENSEMBLE 15 1Box 10pcs (Reissue),Unknown,"¥5,304",2001.33,42.72,33.4,132.12,1089.44,572832.0,Sept  Release,2026/09/30,"2026-05-14
Cancellations will not be accepted after this date (Japan Standard Time).",BANO515777,https://www.hlj.com/productimages/ban/bano515777_0.jpg,['https://www.hlj.com/productimages/ban/bano515777_0.jpg'],https://www.hlj.com/mobile-suit-gundam-mobile-suit-ensemble-15-1box-10pcs-reissue-bano515777?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:16:41+08:00,
Mobile Suit Gundam: Iron-Blooded Orphans: Tekkadan Detachable Patch,Unknown,"¥2,247",847.62,18.1,14.15,55.97,461.53,242676.0,Aug  Release,2026/08/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR68350-3,https://www.hlj.com/productimages/csp/cspr68350-3_0.jpg,['https://www.hlj.com/productimages/csp/cspr68350-3_0.jpg'],https://www.hlj.com/mobile-suit-gundam-iron-blooded-orphans-tekkadan-detachable-patch-cspr68350-3?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:16:53+08:00,
Mobile Suit Gundam: Earth Federation Forces Detachable Full-Color Patch,Unknown,"¥1,623",612.17,13.07,10.22,40.43,333.36,175284.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR68662-3,https://www.hlj.com/productimages/csp/cspr68662-3_0.jpg,['https://www.hlj.com/productimages/csp/cspr68662-3_0.jpg'],https://www.hlj.com/mobile-suit-gundam-earth-federation-forces-detachable-full-color-patch-cspr68662-3?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:16:59+08:00,
Mobile Suit Gundam: Zeon Faded Print T-Shirt / Moss-Xl,Unknown,"¥3,619",1365.61,29.15,22.79,90.15,743.34,390852.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR40512-2,https://www.hlj.com/productimages/csp/cspr40512-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr40512-2_0.jpg'],https://www.hlj.com/mobile-suit-gundam-zeon-faded-print-t-shirt-moss-xl-cspr40512-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:17:06+08:00,
Mobile Suit Gundam: Mad Angler Corps T-Shirt / Black-Xl,Unknown,"¥3,619",1365.61,29.15,22.79,90.15,743.34,390852.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR35947-2,https://www.hlj.com/productimages/csp/cspr35947-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr35947-2_0.jpg'],https://www.hlj.com/mobile-suit-gundam-mad-angler-corps-t-shirt-black-xl-cspr35947-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:17:13+08:00,
Mobile Suit Gundam: Mad Angler Corps T-Shirt / Moss-Xl,Unknown,"¥3,619",1365.61,29.15,22.79,90.15,743.34,390852.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR35951-2,https://www.hlj.com/productimages/csp/cspr35951-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr35951-2_0.jpg'],https://www.hlj.com/mobile-suit-gundam-mad-angler-corps-t-shirt-moss-xl-cspr35951-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:17:20+08:00,
Mobile Suit Gundam: One Week War Service Badge Removable Patch,Unknown,"¥1,997",753.44,16.09,12.58,49.75,410.18,215676.0,Aug  Release,2026/08/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR49615-3,https://www.hlj.com/productimages/csp/cspr49615-3_0.jpg,['https://www.hlj.com/productimages/csp/cspr49615-3_0.jpg'],https://www.hlj.com/mobile-suit-gundam-one-week-war-service-badge-removable-patch-cspr49615-3?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:17:28+08:00,
Mobile Suit Gundam: Earth Federation Forces Full Color Pass Case,Unknown,"¥1,623",612.17,13.07,10.22,40.43,333.36,175284.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR07034-3,https://www.hlj.com/productimages/csp/cspr07034-3_0.jpg,['https://www.hlj.com/productimages/csp/cspr07034-3_0.jpg'],https://www.hlj.com/mobile-suit-gundam-earth-federation-forces-full-color-pass-case-cspr07034-3?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:17:37+08:00,
Mobile Suit Gundam: Char's Custom Dry T-Shirt / Red-Xl,Unknown,"¥3,994",1506.88,32.17,25.15,99.49,820.37,431352.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR12564-2,https://www.hlj.com/productimages/csp/cspr12564-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr12564-2_0.jpg'],https://www.hlj.com/mobile-suit-gundam-char-s-custom-dry-t-shirt-red-xl-cspr12564-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:17:45+08:00,
Mobile Suit Gundam: Black Tri-Star T-Shirt / Black-L,Unknown,"¥3,619",1365.61,29.15,22.79,90.15,743.34,390852.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR02217-2,https://www.hlj.com/productimages/csp/cspr02217-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr02217-2_0.jpg'],https://www.hlj.com/mobile-suit-gundam-black-tri-star-t-shirt-black-l-cspr02217-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:17:55+08:00,
Mobile Suit Gundam: Black Tri-Star T-Shirt / Black-Xl,Unknown,"¥3,619",1365.61,29.15,22.79,90.15,743.34,390852.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR02218-2,https://www.hlj.com/productimages/csp/cspr02218-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr02218-2_0.jpg'],https://www.hlj.com/mobile-suit-gundam-black-tri-star-t-shirt-black-xl-cspr02218-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:18:05+08:00,
Mobile Suit Gundam: Zeonic Embroidered Polo Shirt / British Green-Xl,Unknown,"¥4,743",1789.42,38.2,29.87,118.15,974.21,512244.0,Aug  Release,2026/08/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR21064-2,https://www.hlj.com/productimages/csp/cspr21064-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr21064-2_0.jpg'],https://www.hlj.com/mobile-suit-gundam-zeonic-embroidered-polo-shirt-british-green-xl-cspr21064-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:18:12+08:00,
Mobile Suit Gundam 00: Celestial Being T-Shirt / White-Xl,Unknown,"¥3,619",1365.61,29.15,22.79,90.15,743.34,390852.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR62987-2,https://www.hlj.com/productimages/csp/cspr62987-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr62987-2_0.jpg'],https://www.hlj.com/mobile-suit-gundam-00-celestial-being-t-shirt-white-xl-cspr62987-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:18:20+08:00,
Mobile Suit Gundam 00: Celestial Being T-Shirt / Black-Xl,Unknown,"¥3,619",1365.61,29.15,22.79,90.15,743.34,390852.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR62991-2,https://www.hlj.com/productimages/csp/cspr62991-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr62991-2_0.jpg'],https://www.hlj.com/mobile-suit-gundam-00-celestial-being-t-shirt-black-xl-cspr62991-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:18:27+08:00,
Mobile Suit Gundam 00: Gn Drive T-Shirt / Navy-L,Unknown,"¥3,619",1365.61,29.15,22.79,90.15,743.34,390852.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR07041-2,https://www.hlj.com/productimages/csp/cspr07041-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr07041-2_0.jpg'],https://www.hlj.com/mobile-suit-gundam-00-gn-drive-t-shirt-navy-l-cspr07041-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:18:34+08:00,
Mobile Suit Gundam GQuuuuuuX: Chibi Plush Sitting Mascot Comoli Harcourt,Unknown,"¥2,496",941.8,20.11,15.72,62.18,512.68,269568.0,Sept  Release,2026/09/30,"2026-05-10
Cancellations will not be accepted after this date (Japan Standard Time).",BNU93954,https://www.hlj.com/media/original_images/noImage.png,['https://www.hlj.com/media/original_images/noImage.png'],https://www.hlj.com/mobile-suit-gundam-gquuuuuux-chibi-plush-sitting-mascot-comoli-harcourt-bnu93954?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:18:41+08:00,
Mobile Suit Gundam: Witch Of Mercury: Prospera Eye Mask,Unknown,"¥1,747",659.26,14.07,11.0,43.52,358.83,188676.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR30206-3,https://www.hlj.com/productimages/csp/cspr30206-3_0.jpg,['https://www.hlj.com/productimages/csp/cspr30206-3_0.jpg'],https://www.hlj.com/mobile-suit-gundam-witch-of-mercury-prospera-eye-mask-cspr30206-3?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:18:53+08:00,
Mobile Fighter G Gundam: King Of Hearts T-Shirt / Black-Xl,Unknown,"¥3,619",1365.61,29.15,22.79,90.15,743.34,390852.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR33900-2,https://www.hlj.com/productimages/csp/cspr33900-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr33900-2_0.jpg'],https://www.hlj.com/mobile-fighter-g-gundam-king-of-hearts-t-shirt-black-xl-cspr33900-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:19:00+08:00,
Mobile Suit Z Gundam: Original Wave Rider T-Shirt / White-Xl,Unknown,"¥3,744",1412.7,30.16,23.58,93.26,769.02,404352.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR30256-2,https://www.hlj.com/productimages/csp/cspr30256-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr30256-2_0.jpg'],https://www.hlj.com/mobile-suit-z-gundam-original-wave-rider-t-shirt-white-xl-cspr30256-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:19:07+08:00,
Mobile Suit Z Gundam: Original Wave Rider T-Shirt / Slate-Xl,Unknown,"¥3,744",1412.7,30.16,23.58,93.26,769.02,404352.0,July Release,2026/07/31,"2026-05-23
Cancellations will not be accepted after this date (Japan Standard Time).",CSPR30260-2,https://www.hlj.com/productimages/csp/cspr30260-2_0.jpg,['https://www.hlj.com/productimages/csp/cspr30260-2_0.jpg'],https://www.hlj.com/mobile-suit-z-gundam-original-wave-rider-t-shirt-slate-xl-cspr30260-2?utm_source=speedartug&utm_medium=affiliate,2026-05-06T04:19:14+08:00,
